CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,BalanceSalaryRatio,TenureAgeRatio,ProductUtilizationRate,AgeBalanceInteraction,EngagementScore,CreditScoreCategory,ComplaintCount
570,0,0,23,2,0.0,1,0,0,198830.98,0,0.0,0.08333333333333333,0.333,0.0,0.25,1,0
631,2,0,29,3,0.0,2,1,1,197963.46,0,0.0,0.1,0.5,0.0,2.5,1,0
586,0,0,32,1,0.0,2,0,0,31635.99,0,0.0,0.030303030303030304,1.0,0.0,0.5,1,1
691,0,0,30,9,0.0,1,1,0,49594.02,0,0.0,0.2903225806451613,0.1,0.0,1.25,1,0
639,0,0,35,8,0.0,2,1,0,170483.9,0,0.0,0.2222222222222222,0.222,0.0,1.5,1,0
698,0,1,27,1,94920.71,1,1,1,40339.9,0,2.353,0.03571428571428571,0.5,2562859.1700000004,2.25,1,0
733,1,0,45,2,113939.36,2,1,0,3218.71,0,35.388,0.043478260869565216,0.667,5127271.2,1.5,0,0
850,0,0,19,8,0.0,1,1,1,68569.89,0,0.0,0.4,0.111,0.0,2.25,0,1
618,0,1,31,4,0.0,2,1,0,29176.04,0,0.0,0.125,0.4,0.0,1.5,1,1
473,0,1,25,6,110666.42,2,0,0,46758.42,0,2.367,0.23076923076923078,0.286,2766660.5,0.5,2,1
490,0,0,39,1,0.0,3,1,0,171060.01,1,0.0,0.025,1.5,0.0,1.75,2,1
754,1,1,48,7,141819.02,1,1,0,93550.53,1,1.516,0.14285714285714285,0.125,6807312.959999999,1.25,0,0
649,0,1,56,8,156974.26,1,1,0,89405.26,1,1.756,0.14035087719298245,0.111,8790558.56,1.25,1,0
578,0,0,50,5,151215.34,2,1,0,169804.4,0,0.891,0.09803921568627451,0.333,7560767.0,1.5,1,0
690,2,0,26,8,116318.23,1,1,1,83253.05,0,1.397,0.2962962962962963,0.111,3024273.98,2.25,1,0
610,1,0,49,6,113882.33,1,1,0,195813.81,1,0.582,0.12,0.143,5580234.17,1.25,1,0
596,0,0,42,7,0.0,2,1,1,121568.37,0,0.0,0.16279069767441862,0.25,0.0,2.5,1,1
492,0,1,48,6,127253.98,1,1,1,92144.09,1,1.381,0.12244897959183673,0.143,6108191.04,2.25,2,2
575,2,0,41,2,100062.39,1,0,0,126307.25,0,0.792,0.047619047619047616,0.333,4102557.9899999998,0.25,1,1
569,0,0,66,2,0.0,1,1,0,130784.2,1,0.0,0.029850746268656716,0.333,0.0,1.25,1,0
674,2,1,41,4,126605.14,1,1,1,166694.93,0,0.759,0.09523809523809523,0.2,5190810.74,2.25,1,0
507,0,1,31,0,106942.08,1,0,1,44001.11,0,2.43,0.0,1.0,3315204.48,1.25,1,1
457,2,0,44,7,0.0,2,0,0,185992.36,0,0.0,0.15555555555555556,0.25,0.0,0.5,2,0
584,1,1,41,3,88594.93,1,1,0,178997.89,0,0.495,0.07142857142857142,0.25,3632392.13,1.25,1,0
744,1,0,29,6,123737.04,2,1,0,141558.04,0,0.874,0.2,0.286,3588374.1599999997,1.5,0,1
687,0,1,35,1,110752.15,2,1,1,47921.22,0,2.311,0.027777777777777776,1.0,3876325.25,2.5,1,1
688,2,1,46,3,0.0,2,0,1,104902.68,0,0.0,0.06382978723404255,0.5,0.0,1.5,1,2
519,0,0,34,5,0.0,1,1,0,68479.6,0,0.0,0.14285714285714285,0.167,0.0,1.25,1,0
733,2,1,38,5,0.0,2,1,1,1271.51,0,0.0,0.1282051282051282,0.333,0.0,2.5,0,0
666,2,0,43,5,0.0,2,1,0,29346.1,0,0.0,0.11363636363636363,0.333,0.0,1.5,1,0
511,2,1,40,1,0.0,1,1,1,184118.73,0,0.0,0.024390243902439025,0.5,0.0,2.25,1,0
705,1,1,54,3,125889.3,3,1,0,96013.5,1,1.311,0.05454545454545454,0.75,6798022.2,1.75,0,0
544,0,0,48,10,78314.63,3,1,1,103713.93,1,0.755,0.20408163265306123,0.273,3759102.24,2.75,1,0
564,0,1,36,7,206329.65,1,1,1,46632.87,1,4.424,0.1891891891891892,0.125,7427867.399999999,2.25,1,0
702,0,0,40,7,145536.9,1,0,1,135334.24,0,1.075,0.17073170731707318,0.125,5821476.0,1.25,0,1
658,1,0,31,2,77082.65,2,0,0,13482.28,0,5.717,0.0625,0.667,2389562.15,0.5,1,1
654,0,1,24,8,145081.73,1,1,1,130075.07,0,1.115,0.32,0.111,3481961.5200000005,2.25,1,1
649,1,1,41,4,115897.73,1,1,0,143544.48,0,0.807,0.09523809523809523,0.2,4751806.93,1.25,1,0
597,2,0,24,0,108058.07,2,1,1,187826.11,0,0.575,0.0,2.0,2593393.68,2.5,1,0
782,0,0,33,7,191523.09,1,1,1,167058.75,0,1.146,0.20588235294117646,0.125,6320261.97,2.25,0,0
644,0,0,38,3,0.0,2,1,1,79928.41,0,0.0,0.07692307692307693,0.5,0.0,2.5,1,0
679,2,1,39,7,91187.9,1,0,1,6075.36,0,15.007,0.175,0.125,3556328.0999999996,1.25,1,2
678,0,1,60,2,0.0,2,1,1,43821.56,0,0.0,0.03278688524590164,0.667,0.0,2.5,1,0
806,0,0,34,5,113958.55,1,0,1,32125.98,0,3.547,0.14285714285714285,0.167,3874590.7,1.25,0,0
668,2,0,43,1,147167.25,1,0,0,141679.73,0,1.039,0.022727272727272728,0.5,6328191.75,0.25,1,0
659,1,0,29,9,82916.48,1,1,1,84133.48,0,0.986,0.3,0.1,2404577.92,2.25,1,1
660,0,0,34,1,0.0,2,1,0,9692.58,0,0.0,0.02857142857142857,1.0,0.0,1.5,1,0
601,0,1,37,5,0.0,1,0,0,20708.6,0,0.0,0.13157894736842105,0.167,0.0,0.25,1,0
781,0,1,48,0,57098.96,1,1,0,85644.06,1,0.667,0.0,1.0,2740750.08,1.25,0,0
628,1,0,39,1,115341.19,1,1,1,107674.3,1,1.071,0.025,0.5,4498306.41,2.25,1,1
751,0,0,30,3,165257.2,1,0,0,134822.05,0,1.226,0.0967741935483871,0.25,4957716.0,0.25,0,2
531,0,1,37,1,0.0,1,1,0,4606.97,0,0.0,0.02631578947368421,0.5,0.0,1.25,1,0
647,0,1,42,9,0.0,2,1,1,51362.82,0,0.0,0.20930232558139536,0.2,0.0,2.5,1,3
708,2,0,46,7,68799.72,1,1,1,39704.14,0,1.733,0.14893617021276595,0.125,3164787.12,2.25,0,1
550,2,0,39,2,116120.19,2,1,1,195638.13,0,0.594,0.05,0.667,4528687.41,2.5,1,2
670,0,0,33,1,0.0,2,1,1,86413.11,0,0.0,0.029411764705882353,1.0,0.0,2.5,1,1
592,0,1,31,2,84102.11,2,0,1,116385.24,0,0.723,0.0625,0.667,2607165.41,1.5,1,1
589,0,1,50,4,0.0,2,0,1,182076.97,0,0.0,0.0784313725490196,0.4,0.0,1.5,1,1
725,0,1,33,4,0.0,1,1,1,67879.8,0,0.0,0.11764705882352941,0.2,0.0,2.25,0,1
570,0,1,43,9,0.0,2,0,1,11417.26,0,0.0,0.20454545454545456,0.2,0.0,1.5,1,0
575,0,0,46,1,0.0,2,1,1,65998.26,0,0.0,0.02127659574468085,1.0,0.0,2.5,1,0
501,1,0,25,6,104013.79,1,1,0,114774.35,0,0.906,0.23076923076923078,0.143,2600344.75,1.25,1,1
431,1,0,42,8,120822.86,2,1,0,126153.24,0,0.958,0.18604651162790697,0.222,5074560.12,1.5,2,0
719,2,0,40,4,128389.12,1,1,1,176091.31,0,0.729,0.0975609756097561,0.2,5135564.8,2.25,0,0
850,1,0,36,7,102800.72,1,1,1,87352.43,0,1.177,0.1891891891891892,0.125,3700825.92,2.25,0,1
554,1,1,31,6,135470.9,1,1,0,107074.81,0,1.265,0.1875,0.143,4199597.899999999,1.25,1,0
418,0,0,36,7,90145.04,1,1,1,69157.93,0,1.303,0.1891891891891892,0.125,3245221.44,2.25,2,0
715,2,0,31,7,0.0,1,1,1,149970.59,0,0.0,0.21875,0.125,0.0,2.25,0,0
750,2,1,33,3,161801.47,1,0,1,153288.97,1,1.056,0.08823529411764706,0.25,5339448.51,1.25,0,0
766,1,0,37,2,99660.13,2,0,1,147700.78,0,0.675,0.05263157894736842,0.667,3687424.81,1.5,0,0
652,2,1,38,6,123081.84,2,1,1,188657.97,0,0.652,0.15384615384615385,0.286,4677109.92,2.5,1,2
658,0,0,42,8,102870.93,1,0,1,103764.55,1,0.991,0.18604651162790697,0.111,4320579.06,1.25,1,0
659,0,1,37,1,151105.68,1,1,1,140934.57,0,1.072,0.02631578947368421,0.5,5590910.16,2.25,1,1
574,1,0,35,5,163856.76,1,1,1,15118.2,0,10.838,0.1388888888888889,0.167,5734986.600000001,2.25,1,1
611,0,0,38,7,0.0,1,1,1,63202.0,0,0.0,0.1794871794871795,0.125,0.0,2.25,1,0
738,2,0,35,8,127290.61,1,1,0,16081.62,0,7.915,0.2222222222222222,0.111,4455171.35,1.25,0,0
571,0,0,49,4,180614.04,1,0,0,523.0,0,344.683,0.08,0.2,8850087.96,0.25,1,1
686,0,1,44,7,55053.62,1,1,0,181757.19,0,0.303,0.15555555555555556,0.125,2422359.2800000003,1.25,1,0
679,2,0,33,4,96110.22,1,1,0,1173.23,0,81.85,0.11764705882352941,0.2,3171637.2600000002,1.25,1,0
617,2,1,46,3,106521.49,1,0,1,86587.37,0,1.23,0.06382978723404255,0.25,4899988.54,1.25,1,2
673,0,0,39,7,82255.51,2,1,0,109545.56,0,0.751,0.175,0.25,3207964.8899999997,1.5,1,0
745,0,1,33,1,0.0,2,1,1,174431.01,0,0.0,0.029411764705882353,1.0,0.0,2.5,0,1
677,1,1,26,3,102395.79,1,1,0,119368.99,0,0.858,0.1111111111111111,0.25,2662290.54,1.25,1,0
613,2,0,39,8,118201.41,1,1,0,23315.59,0,5.069,0.2,0.111,4609854.99,1.25,1,0
576,0,1,55,6,44582.07,3,0,1,67539.85,1,0.66,0.10714285714285714,0.429,2452013.85,1.75,1,1
584,2,1,30,5,0.0,2,1,1,185201.58,0,0.0,0.16129032258064516,0.333,0.0,2.5,1,1
663,0,0,22,6,0.0,2,0,1,131827.15,0,0.0,0.2608695652173913,0.286,0.0,1.5,1,0
466,0,0,26,9,105522.06,1,1,0,10842.46,0,9.731,0.3333333333333333,0.1,2743573.56,1.25,2,1
510,1,1,50,7,123936.54,1,1,1,23768.01,0,5.214,0.13725490196078433,0.125,6196827.0,2.25,1,0
619,2,1,38,6,0.0,2,1,1,117616.29,0,0.0,0.15384615384615385,0.286,0.0,2.5,1,1
696,1,1,66,7,119499.42,2,1,1,174027.3,0,0.687,0.1044776119402985,0.25,7886961.72,2.5,1,3
554,0,1,44,9,135814.7,2,0,0,115091.38,0,1.18,0.2,0.2,5975846.800000001,0.5,1,0
595,0,0,52,9,0.0,1,1,1,106340.66,1,0.0,0.16981132075471697,0.1,0.0,2.25,1,1
659,1,0,39,8,106259.63,2,1,1,198103.32,0,0.536,0.2,0.222,4144125.5700000003,2.5,1,0
662,0,0,44,8,0.0,2,1,1,175314.87,0,0.0,0.17777777777777778,0.222,0.0,2.5,1,0
556,2,0,38,2,115463.16,1,1,0,150679.65,0,0.766,0.05128205128205128,0.333,4387600.08,1.25,1,0
701,2,1,39,9,0.0,2,1,1,110043.88,0,0.0,0.225,0.2,0.0,2.5,0,1
587,2,0,42,5,120233.83,1,1,0,194890.33,0,0.617,0.11627906976744186,0.167,5049820.86,1.25,1,0
571,0,1,47,7,0.0,2,0,0,112366.98,0,0.0,0.14583333333333334,0.25,0.0,0.5,1,1
539,0,1,40,7,81132.21,1,1,0,167289.82,0,0.485,0.17073170731707318,0.125,3245288.4000000004,1.25,1,0
644,1,1,34,10,122196.99,2,1,1,182099.71,0,0.671,0.2857142857142857,0.182,4154697.66,2.5,1,0
572,1,0,39,4,112290.22,1,1,0,49373.97,1,2.274,0.1,0.2,4379318.58,1.25,1,2
753,0,1,50,4,0.0,2,1,1,861.4,0,0.0,0.0784313725490196,0.4,0.0,2.5,0,1
706,0,0,35,5,0.0,2,1,1,81718.37,0,0.0,0.1388888888888889,0.333,0.0,2.5,0,2
588,0,0,44,8,154409.74,1,1,0,49324.03,1,3.13,0.17777777777777778,0.111,6794028.56,1.25,1,0
825,0,0,32,9,0.0,2,0,0,9751.03,0,0.0,0.2727272727272727,0.2,0.0,0.5,0,4
627,2,0,48,1,132759.8,1,1,0,78899.22,0,1.683,0.02040816326530612,0.5,6372470.399999999,1.25,1,1
532,0,0,60,5,76705.87,2,0,1,13889.73,0,5.522,0.08196721311475409,0.333,4602352.199999999,1.5,1,0
764,0,1,44,1,0.0,2,1,1,11467.38,0,0.0,0.022222222222222223,1.0,0.0,2.5,0,1
700,0,1,36,4,0.0,2,1,0,130789.15,0,0.0,0.10810810810810811,0.4,0.0,1.5,1,1
660,0,0,41,3,0.0,2,1,1,108665.89,0,0.0,0.07142857142857142,0.5,0.0,2.5,1,0
518,1,0,29,9,125961.74,2,1,0,160303.08,1,0.786,0.3,0.2,3652890.46,1.5,1,0
557,0,1,39,7,49572.73,1,1,0,115287.99,1,0.43,0.175,0.125,1933336.4700000002,1.25,1,0
639,0,1,35,1,103015.12,2,1,1,139094.12,0,0.741,0.027777777777777776,1.0,3605529.1999999997,2.5,1,0
557,0,1,24,4,0.0,1,0,0,20515.72,0,0.0,0.16,0.2,0.0,0.25,1,0
633,0,1,32,1,104001.38,1,0,1,36642.65,0,2.838,0.030303030303030304,0.5,3328044.16,1.25,1,1
623,2,1,50,2,87116.71,1,1,1,104382.11,0,0.835,0.0392156862745098,0.333,4355835.5,2.25,1,0
611,0,0,68,5,82547.11,2,1,1,146448.01,0,0.564,0.07246376811594203,0.333,5613203.48,2.5,1,0
666,2,1,47,5,0.0,1,0,0,166650.9,1,0.0,0.10416666666666667,0.167,0.0,0.25,1,1
521,0,0,27,4,121325.84,1,1,1,164223.7,1,0.739,0.14285714285714285,0.2,3275797.6799999997,2.25,1,2
775,0,0,28,9,111167.7,1,1,0,149331.01,0,0.744,0.3103448275862069,0.1,3112695.6,1.25,0,0
681,1,0,48,5,139714.4,2,0,0,73066.72,0,1.912,0.10204081632653061,0.333,6706291.199999999,0.5,1,2
564,1,1,32,10,139875.2,2,1,0,15378.23,0,9.095,0.30303030303030304,0.182,4476006.4,1.5,1,0
646,1,1,44,2,113063.83,1,0,0,53072.49,1,2.13,0.044444444444444446,0.333,4974808.5200000005,0.25,1,0
670,0,1,50,8,138340.06,1,0,1,3159.15,0,43.776,0.1568627450980392,0.111,6917003.0,1.25,1,0
751,0,0,43,1,114974.24,1,1,0,125920.54,0,0.913,0.022727272727272728,0.5,4943892.32,1.25,0,0
544,0,1,33,6,0.0,2,1,1,124113.04,0,0.0,0.17647058823529413,0.286,0.0,2.5,1,0
639,0,1,38,5,0.0,2,0,0,93716.38,0,0.0,0.1282051282051282,0.333,0.0,0.5,1,0
635,1,1,65,5,117325.54,1,1,0,155799.86,1,0.753,0.07575757575757576,0.167,7626160.1,1.25,1,0
672,0,1,28,6,0.0,1,0,1,8814.69,0,0.0,0.20689655172413793,0.143,0.0,1.25,1,2
639,0,1,35,8,0.0,1,0,0,164453.98,0,0.0,0.2222222222222222,0.111,0.0,0.25,1,1
697,0,1,25,1,0.0,2,0,0,87803.32,0,0.0,0.038461538461538464,1.0,0.0,0.5,1,1
850,2,0,44,8,0.0,2,1,1,183617.32,0,0.0,0.17777777777777778,0.222,0.0,2.5,0,0
748,0,1,34,8,0.0,2,1,0,53584.03,0,0.0,0.22857142857142856,0.222,0.0,1.5,0,1
463,2,1,35,2,0.0,2,1,1,1950.93,0,0.0,0.05555555555555555,0.667,0.0,2.5,2,1
572,0,1,30,6,0.0,1,0,1,175025.27,0,0.0,0.1935483870967742,0.143,0.0,1.25,1,0
741,2,0,50,1,78737.61,1,1,1,13018.96,0,6.047,0.0196078431372549,0.5,3936880.5,2.25,0,0
646,2,0,25,5,182876.88,2,1,1,42537.59,1,4.299,0.19230769230769232,0.333,4571922.0,2.5,1,0
805,1,0,50,9,130023.38,1,1,0,62989.82,1,2.064,0.17647058823529413,0.1,6501169.0,1.25,0,0
637,0,0,36,2,152606.82,1,1,1,71692.8,0,2.129,0.05405405405405406,0.333,5493845.5200000005,2.25,1,1
651,0,0,28,7,0.0,2,1,0,823.96,0,0.0,0.2413793103448276,0.25,0.0,1.5,1,2
672,0,0,28,4,167268.98,1,1,1,169469.3,0,0.987,0.13793103448275862,0.2,4683531.44,2.25,1,1
493,0,0,54,3,167831.88,2,1,0,150159.95,1,1.118,0.05454545454545454,0.5,9062921.52,1.5,2,1
524,1,0,29,9,144287.6,2,1,0,32063.3,0,4.5,0.3,0.2,4184340.4000000004,1.5,1,3
624,1,1,45,5,151855.33,1,1,0,68794.15,0,2.207,0.10869565217391304,0.167,6833489.85,1.25,1,2
569,2,1,51,3,0.0,3,1,0,75084.96,1,0.0,0.057692307692307696,0.75,0.0,1.75,1,0
677,0,1,27,2,0.0,2,0,1,114685.92,0,0.0,0.07142857142857142,0.667,0.0,1.5,1,0
464,1,0,37,4,155994.15,1,0,0,143665.44,0,1.086,0.10526315789473684,0.2,5771783.55,0.25,2,0
718,1,0,26,7,147527.03,1,0,0,51099.56,0,2.887,0.25925925925925924,0.125,3835702.78,0.25,0,0
594,0,1,53,4,0.0,1,1,0,5408.74,1,0.0,0.07407407407407407,0.2,0.0,1.25,1,0
574,0,0,33,8,100267.03,1,1,0,103006.27,0,0.973,0.23529411764705882,0.111,3308811.9899999998,1.25,1,0
478,2,0,48,0,83287.05,2,0,1,44147.95,1,1.887,0.0,2.0,3997778.4000000004,1.5,2,2
615,2,0,41,4,0.0,1,0,1,149278.96,0,0.0,0.09523809523809523,0.2,0.0,1.25,1,0
651,2,0,45,4,0.0,2,0,0,193009.21,0,0.0,0.08695652173913043,0.4,0.0,0.5,1,0
465,1,0,53,1,117438.17,1,0,0,74898.8,1,1.568,0.018518518518518517,0.5,6224223.01,0.25,2,0
558,0,1,56,7,121235.05,2,1,1,116253.1,0,1.043,0.12280701754385964,0.25,6789162.8,2.5,1,1
540,1,0,37,3,129965.18,1,0,0,19374.08,0,6.708,0.07894736842105263,0.25,4808711.66,0.25,1,0
568,1,0,46,8,150836.92,1,0,0,64516.8,1,2.338,0.1702127659574468,0.111,6938498.32,0.25,1,2
630,0,0,31,0,0.0,2,1,1,34475.14,0,0.0,0.0,2.0,0.0,2.5,1,1
523,1,0,60,1,163894.35,1,0,1,57061.71,0,2.872,0.01639344262295082,0.5,9833661.0,1.25,1,0
678,0,1,48,2,0.0,2,1,1,32301.88,0,0.0,0.04081632653061224,0.667,0.0,2.5,1,0
438,0,0,38,2,0.0,2,1,0,136859.55,0,0.0,0.05128205128205128,0.667,0.0,1.5,2,0
544,0,0,44,1,0.0,2,0,0,69244.24,0,0.0,0.022222222222222223,1.0,0.0,0.5,1,0
595,1,0,34,2,87967.42,2,0,1,156309.52,0,0.563,0.05714285714285714,0.667,2990892.28,1.5,1,0
678,0,0,26,3,0.0,2,1,0,4989.33,0,0.0,0.1111111111111111,0.5,0.0,1.5,1,1
850,0,1,36,6,0.0,2,1,1,190194.95,0,0.0,0.16216216216216217,0.286,0.0,2.5,0,0
589,1,1,20,2,121093.29,2,1,0,3529.72,0,34.297,0.09523809523809523,0.667,2421865.8,1.5,1,0
785,2,1,31,2,121691.54,2,0,0,81778.72,0,1.488,0.0625,0.667,3772437.7399999998,0.5,0,1
563,2,0,57,6,0.0,2,1,1,39297.48,0,0.0,0.10344827586206896,0.286,0.0,2.5,1,1
602,0,1,39,6,154121.32,2,1,0,176614.86,1,0.873,0.15,0.286,6010731.48,1.5,1,0
591,0,0,29,6,0.0,2,1,1,108684.65,0,0.0,0.2,0.286,0.0,2.5,1,0
643,2,0,43,1,0.0,2,1,1,145764.4,0,0.0,0.022727272727272728,1.0,0.0,2.5,1,0
605,0,1,32,5,0.0,2,1,1,42135.28,0,0.0,0.15151515151515152,0.333,0.0,2.5,1,0
755,1,0,43,6,165048.5,3,1,0,16929.41,1,9.749,0.13636363636363635,0.429,7097085.5,1.75,0,0
769,2,0,38,6,0.0,2,0,0,104393.78,0,0.0,0.15384615384615385,0.286,0.0,0.5,0,1
620,0,1,33,9,127638.35,1,1,1,192717.57,0,0.662,0.2647058823529412,0.1,4212065.55,2.25,1,0
725,0,0,31,8,0.0,2,1,1,59650.42,0,0.0,0.25,0.222,0.0,2.5,0,0
818,1,1,72,8,135290.42,2,1,1,63729.72,0,2.123,0.1095890410958904,0.222,9740910.24,2.5,0,0
624,0,1,71,4,170252.05,3,1,1,73679.59,1,2.311,0.05555555555555555,0.6,12087895.549999999,2.75,1,0
669,1,1,35,4,108269.2,2,1,0,174969.92,0,0.619,0.1111111111111111,0.4,3789422.0,1.5,1,0
712,0,1,32,1,0.0,2,1,0,1703.58,0,0.0,0.030303030303030304,1.0,0.0,1.5,0,0
603,1,1,35,9,145623.36,1,1,0,163181.62,0,0.892,0.25,0.1,5096817.6,1.25,1,1
597,0,1,41,4,145809.53,2,1,1,52319.26,0,2.787,0.09523809523809523,0.4,5978190.7299999995,2.5,1,1
580,1,0,76,2,130334.84,2,1,1,51672.08,0,2.522,0.025974025974025976,0.667,9905447.84,2.5,1,0
718,0,1,39,3,0.0,2,1,1,145355.11,0,0.0,0.075,0.5,0.0,2.5,0,0
527,2,0,53,8,0.0,1,1,1,51711.57,0,0.0,0.14814814814814814,0.111,0.0,2.25,1,1
729,2,1,42,1,0.0,2,1,1,149535.97,0,0.0,0.023255813953488372,1.0,0.0,2.5,0,0
746,0,1,24,4,0.0,1,0,1,94105.0,0,0.0,0.16,0.2,0.0,1.25,0,0
699,1,1,54,3,111009.32,1,1,1,155905.79,1,0.712,0.05454545454545454,0.25,5994503.28,2.25,1,0
759,0,1,46,2,0.0,1,1,1,138380.11,0,0.0,0.0425531914893617,0.333,0.0,2.25,0,0
748,0,1,39,3,157371.54,1,0,1,97734.3,0,1.61,0.075,0.25,6137490.0600000005,1.25,0,1
698,2,1,63,5,0.0,1,1,1,173576.71,0,0.0,0.078125,0.167,0.0,2.25,1,1
686,0,0,37,9,134560.62,1,1,0,27596.39,0,4.876,0.23684210526315788,0.1,4978742.9399999995,1.25,1,1
679,0,0,40,1,0.0,1,1,1,16897.19,0,0.0,0.024390243902439025,0.5,0.0,2.25,1,0
682,1,0,36,5,72373.62,2,1,0,36895.99,0,1.962,0.13513513513513514,0.333,2605450.32,1.5,1,1
778,0,1,34,7,109564.1,1,0,1,113046.81,0,0.969,0.2,0.125,3725179.4000000004,1.25,0,0
742,0,1,25,4,132116.13,2,1,0,129933.5,0,1.017,0.15384615384615385,0.4,3302903.25,1.5,0,0
649,1,0,24,7,101195.23,1,0,0,133091.32,0,0.76,0.28,0.125,2428685.52,0.25,1,1
763,0,0,67,1,149436.73,2,0,1,106282.74,0,1.406,0.014705882352941176,1.0,10012260.91,1.5,0,0
595,1,0,30,9,130682.11,2,1,1,57862.88,0,2.258,0.2903225806451613,0.2,3920463.3,2.5,1,1
628,1,1,51,10,115280.49,2,0,0,12628.61,1,9.128,0.19230769230769232,0.182,5879304.99,0.5,1,1
625,0,1,36,8,129944.39,2,0,0,198914.8,0,0.653,0.21621621621621623,0.222,4677998.04,0.5,1,1
733,0,0,36,5,0.0,2,1,1,109127.54,0,0.0,0.13513513513513514,0.333,0.0,2.5,0,0
665,2,1,32,10,0.0,1,1,1,22487.45,0,0.0,0.30303030303030304,0.091,0.0,2.25,1,0
805,1,0,56,6,151802.29,1,1,0,46791.09,1,3.244,0.10526315789473684,0.143,8500928.24,1.25,0,0
725,0,0,38,6,0.0,2,1,1,158697.28,0,0.0,0.15384615384615385,0.286,0.0,2.5,0,0
554,0,1,38,3,138731.95,1,1,1,194138.36,0,0.715,0.07692307692307693,0.25,5271814.100000001,2.25,1,0
675,2,1,35,8,155621.08,1,0,1,35177.31,0,4.424,0.2222222222222222,0.111,5446737.8,1.25,1,0
556,0,1,54,4,150005.38,1,1,0,157015.5,1,0.955,0.07272727272727272,0.2,8100290.5200000005,1.25,1,0
635,2,1,48,2,0.0,2,1,1,136551.25,0,0.0,0.04081632653061224,0.667,0.0,2.5,1,1
601,0,0,47,1,64430.06,2,0,1,96517.97,0,0.668,0.020833333333333332,1.0,3028212.82,1.5,1,2
600,1,0,53,7,106261.63,1,1,0,93629.66,1,1.135,0.12962962962962962,0.125,5631866.390000001,1.25,1,2
758,2,0,40,3,0.0,2,0,0,96097.65,0,0.0,0.07317073170731707,0.5,0.0,0.5,0,0
606,1,1,41,4,132670.53,1,1,0,156476.36,1,0.848,0.09523809523809523,0.2,5439491.7299999995,1.25,1,0
640,0,1,67,3,0.0,1,0,1,42964.63,0,0.0,0.04411764705882353,0.25,0.0,1.25,1,0
753,1,1,38,1,117314.92,1,1,0,122021.33,1,0.961,0.02564102564102564,0.5,4457966.96,1.25,0,0
559,2,0,38,3,145874.35,1,1,0,56311.39,1,2.59,0.07692307692307693,0.25,5543225.3,1.25,1,0
754,2,1,50,7,146777.44,2,0,1,150685.52,0,0.974,0.13725490196078433,0.25,7338872.0,1.5,0,1
621,1,0,51,4,109978.83,1,0,0,177740.58,1,0.619,0.07692307692307693,0.2,5608920.33,0.25,1,0
654,0,1,37,5,0.0,1,0,1,71492.28,0,0.0,0.13157894736842105,0.167,0.0,1.25,1,1
650,2,0,24,8,108881.73,1,1,0,104492.83,0,1.042,0.32,0.111,2613161.52,1.25,1,1
831,2,1,44,10,0.0,1,0,1,47729.33,0,0.0,0.2222222222222222,0.091,0.0,1.25,0,1
519,0,0,39,2,112957.26,2,1,0,97593.16,0,1.157,0.05,0.667,4405333.14,1.5,1,0
552,1,1,42,8,103362.14,1,0,1,186869.58,1,0.553,0.18604651162790697,0.111,4341209.88,1.25,1,0
577,2,0,41,4,89015.61,1,0,1,135227.23,0,0.658,0.09523809523809523,0.2,3649640.0100000002,1.25,1,1
576,2,0,45,5,133618.01,1,0,0,135244.87,0,0.988,0.10869565217391304,0.167,6012810.45,0.25,1,0
646,0,0,40,5,93680.43,2,1,1,179473.26,0,0.522,0.12195121951219512,0.333,3747217.1999999997,2.5,1,1
711,1,1,45,1,97486.15,2,1,0,50610.62,0,1.926,0.021739130434782608,1.0,4386876.75,1.5,0,1
806,2,1,37,2,137794.18,2,0,1,75232.02,0,1.832,0.05263157894736842,0.667,5098384.66,1.5,0,0
670,0,1,39,8,101928.51,1,0,0,89205.54,0,1.143,0.2,0.111,3975211.8899999997,0.25,1,0
679,2,1,28,9,0.0,2,0,1,61761.77,0,0.0,0.3103448275862069,0.2,0.0,1.5,1,4
850,2,1,39,6,0.0,2,1,0,103921.43,0,0.0,0.15,0.286,0.0,1.5,0,1
670,1,1,35,2,79585.96,1,0,1,198802.9,0,0.4,0.05555555555555555,0.333,2785508.6,1.25,1,1
733,0,1,24,3,161884.99,1,1,1,9617.24,0,16.831,0.12,0.25,3885239.76,2.25,0,0
764,0,1,39,1,129068.54,2,1,1,187905.12,0,0.687,0.025,1.0,5033673.06,2.5,0,0
673,0,1,42,4,0.0,2,1,0,121440.8,0,0.0,0.09302325581395349,0.4,0.0,1.5,1,0
588,1,0,49,6,132623.76,3,1,0,36292.94,1,3.654,0.12,0.429,6498564.24,1.75,1,0
564,2,0,31,5,121461.87,1,1,1,20432.09,1,5.944,0.15625,0.167,3765317.9699999997,2.25,1,2
715,0,0,32,8,175307.32,1,1,0,187051.23,0,0.937,0.24242424242424243,0.111,5609834.24,1.25,0,1
621,0,0,31,7,136658.61,1,1,1,148689.13,0,0.919,0.21875,0.125,4236416.909999999,2.25,1,0
796,2,1,23,3,146584.19,2,0,0,125445.8,0,1.168,0.125,0.5,3371436.37,0.5,0,0
672,0,0,34,6,0.0,1,0,0,22736.06,0,0.0,0.17142857142857143,0.143,0.0,0.25,1,1
